Goal,X,Y,C,Distance,Angle
0,4,34,16.0,11.216059914247962,0.2669826987693336
0,21,57,7.0,22.514550850505547,0.3160918009429641
0,36,69,19.0,39.76634883918814,0.17466969951080424
0,28,43,7.0,29.749999999999996,0.24205180381778696
0,25,25,25.0,30.872722588071174,0.20169352408056146
0,12,47,3.0,12.75,0.5537770359226951
0,10,40,10.0,12.349089035228468,0.504787111082435
0,7,19,31.0,21.448659631781187,0.11987931102392252
0,20,74,24.0,26.16027522790997,0.22521634946408495
0,15,23,27.0,23.581030511833024,0.20933735167691192
0,10,45,5.0,10.991473968490304,0.6210728310993445
0,15,32,18.0,19.620206420932476,0.30086926405421544
0,23,41,9.0,24.848440594934726,0.28470459738532766
1,6,41,9.0,8.59723792854426,0.651159162376933
1,9,37,13.0,12.676947582127173,0.43901933687539196
0,26,35,15.0,28.988834057271088,0.23710666262431482
0,20,37,13.0,22.636309328156834,0.2988273475066449
0,27,68,18.0,30.66940658049973,0.2201831234730513
0,16,27,23.0,22.488719394398604,0.24476698863903373
0,5,67,17.0,12.23376475170256,0.2748761318721257
0,11,62,12.0,13.93709080116794,0.43731158474742216
0,28,61,11.0,30.256941352357476,0.23418941262179635
1,11,45,5.0,11.998541578041891,0.5746282275003937
0,28,55,5.0,29.579088897395064,0.24478886796371135
0,15,34,16.0,18.873857581321314,0.3244111338463662
0,23,57,7.0,24.57488555415874,0.2908650574235321
0,13,70,20.0,18.85,0.28430431212281077
1,9,45,5.0,9.993247720335965,0.6747302235506376
0,23,68,18.0,26.834911961845524,0.2451102032785123
0,24,64,14.0,26.79272289260649,0.2561036095715717
0,21,67,17.0,24.663839928121494,0.2649341916005127
0,19,66,16.0,22.49805547152909,0.28810953405214074
0,53,59,9.0,55.95663499532473,0.1299217299675174
1,9,61,11.0,11.850105484762572,0.49865017428260083
0,29,50,0.0,30.45,0.23924633732762257
0,13,40,10.0,15.11861435449691,0.4347254180747608
0,7,40,10.0,9.811855074347562,0.5757983344575113
0,14,74,24.0,21.4347848134755,0.23671253284616733
0,23,33,17.0,26.557955493599277,0.25013488256510324
0,12,46,4.0,12.86545762886031,0.545034060148062
0,21,40,10.0,22.98809474488915,0.3036819004236065
0,18,32,18.0,22.228360263411243,0.280229343638815
0,30,29,21.0,34.33034372097081,0.19536848891028116
0,21,70,20.0,25.596923643281826,0.24637756751258405
0,29,63,13.0,31.6007120172948,0.22249459590177284
0,21,34,16.0,24.379550857224586,0.2709888852947542
0,14,61,11.0,16.346635739503096,0.4009753589018125
0,20,36,14.0,22.88689581398054,0.29252713991186646
0,29,43,7.0,30.788065869748948,0.2341398698685023
0,29,50,0.0,30.45,0.23924633732762257
0,18,47,3.0,19.000328944520934,0.3787722941698328
0,12,36,14.0,15.542522317822161,0.3841365349484985
0,35,30,20.0,38.981566156325734,0.1767420724217475
0,29,48,2.0,30.477737776941385,0.23882130747035027
0,23,71,21.0,27.740674108608104,0.22966225809715926
0,27,44,6.0,28.616996697766872,0.25213698550662195
0,12,42,8.0,13.63084736911099,0.4912343711700846
0,13,66,16.0,17.160492417177313,0.34153966032468785
0,5,46,4.0,5.858540773947041,1.07215014489556
0,17,28,22.0,22.87165276056805,0.250938916849828
0,9,27,23.0,17.68629412850527,0.22705100397193015
0,7,70,20.0,14.933937859787685,0.2512332492285382
0,9,69,19.0,15.550723455839602,0.29404598468395515
0,21,53,3.0,22.136056559378414,0.3265320893929211
0,30,41,9.0,32.03860952038961,0.223791247623091
1,13,47,3.0,13.788582233137678,0.5145691046572908
1,11,48,2.0,11.622929923216434,0.6071775870131543
0,12,14,36.0,26.57668150842012,0.1323276028143828
0,12,68,18.0,17.19447585708852,0.3158311044591509
0,30,56,6.0,31.74051039287176,0.22792608052496452
0,23,62,12.0,25.378386473532945,0.27328991142302966
0,9,35,15.0,13.578107379160027,0.3844644915514975
0,26,33,17.0,29.4515279739439,0.22986488972463084
0,14,60,10.0,16.072958657322552,0.413920005768173
0,13,25,25.0,21.22227603250886,0.22478665008704846
0,27,72,22.0,31.752362116856755,0.20565402701315313
0,15,48,2.0,15.803559725580817,0.45382332870968084
0,11,68,18.0,16.440574807469478,0.3179400488056638
0,28,45,5.0,29.579088897395064,0.24478886796371135
0,25,44,6.0,26.538132941109478,0.271268985883801
0,26,50,0.0,27.3,0.26654253461972943
0,27,33,17.0,30.42737254512785,0.22363466996702205
0,28,48,2.0,29.42872746144488,0.24723403529212207
0,12,38,12.0,14.818906842274163,0.42059329168604304
0,20,46,4.0,21.160340261914506,0.34014177905248677
1,6,37,13.0,10.540042694410682,0.44102340262668716
0,24,60,10.0,26.024795868555817,0.2710152135563174
0,6,57,7.0,7.771261158911081,0.7759378875324093
0,11,67,17.0,15.984523765192382,0.33596709169430355
0,24,71,21.0,28.65942253430798,0.224459267479834
1,17,65,15.0,20.339247773700976,0.3155146519967378
0,14,65,15.0,17.639515299463305,0.34677853070576053
0,12,55,5.0,13.012397934277908,0.5341519416725077
0,13,52,2.0,13.711765021323842,0.5197369931737656
0,18,29,21.0,23.313783476733242,0.2552731975395584
0,25,61,11.0,27.206341172601654,0.2584681483042706
0,7,69,19.0,14.37167352815948,0.27166474021544557
0,18,29,21.0,23.313783476733242,0.2552731975395584
0,9,41,9.0,11.114180131705622,0.5608366482848695
0,8,68,18.0,14.403124660989365,0.3068516613729326
0,20,52,2.0,21.040199618824914,0.34385123486521907
0,17,32,18.0,21.342738812064397,0.2873574896602006
0,12,30,20.0,18.10414317221337,0.28538343785592213
1,22,35,15.0,25.07334241779504,0.26820128002129745
0,16,49,1.0,16.812569702457743,0.428417211508841
0,26,74,24.0,31.442805218364345,0.20210889983911917
0,21,40,10.0,22.98809474488915,0.3036819004236065
0,23,44,6.0,24.462880043036634,0.29344235678198977
0,19,39,11.0,21.19256945252274,0.32338320072692645
0,9,53,3.0,9.649093221645233,0.7147531635553958
0,11,52,2.0,11.622929923216434,0.6071775870131543
0,6,65,15.0,11.608294448367513,0.3631497317011639
0,8,68,18.0,14.403124660989365,0.3068516613729326
0,11,64,14.0,14.704166076320002,0.39495477964297176
0,16,69,19.0,20.850959210549522,0.28396321448134243
0,89,55,5.0,93.5064971004689,0.0781963060050337
0,9,45,5.0,9.993247720335965,0.6747302235506376
1,4,58,8.0,6.684309986827362,0.7766862454976036
0,7,43,7.0,8.644362324659928,0.7201101384716242
1,21,54,4.0,22.20275883758593,0.3246572898667033
0,23,36,14.0,25.807605468156087,0.2645200348901634
0,25,59,9.0,26.893958429357326,0.2643417647555585
0,13,50,0.0,13.65,0.5239396375264456
0,17,69,19.0,21.705874780805313,0.2780501185162574
0,15,63,13.0,17.873583859987342,0.3602420988250066
0,16,61,11.0,18.25821732809641,0.36693370143647835
0,13,35,15.0,16.77453427073312,0.3568783542073093
0,13,41,9.0,14.85075755643462,0.4494261620364326
0,26,41,9.0,27.91975107338889,0.25515723613473873
1,7,45,5.0,8.036479328661276,0.8102769720462943
0,36,95,45.0,47.79542342107662,0.12124089917599204
1,8,54,4.0,8.793179174792243,0.7659735007631507
0,17,36,14.0,20.035780493906397,0.3248005783539739
0,22,52,2.0,23.136551169091735,0.31331845302661493
0,31,59,9.0,33.07151342167455,0.2170742802888684
0,6,32,18.0,13.28834075421006,0.2754185537241036
0,17,26,24.0,23.706170082913015,0.23382265589882556
1,11,63,13.0,14.311009747743169,0.415932290325356
0,10,43,7.0,11.44344790699027,0.5790496767581794
0,8,31,19.0,14.935946571945147,0.2852409034330836
0,25,33,17.0,28.48095855128475,0.23635710977218513
0,21,13,37.0,32.62828527520256,0.1523533145442174
0,8,37,13.0,11.914801718870523,0.44610227378018025
0,26,25,25.0,31.770308465609837,0.19801782543555246
0,31,60,10.0,33.19265732055811,0.21552247989627846
0,7,30,20.0,14.933937859787685,0.2512332492285382
0,8,67,17.0,13.880291783676595,0.33042245113400326
0,9,61,11.0,11.850105484762572,0.49865017428260083
0,22,30,20.0,26.506791582535975,0.24058818508984728
0,32,33,17.0,35.37036188675485,0.19616669072509457
0,25,58,8.0,26.760091554402425,0.26691773044226424
0,25,61,11.0,27.206341172601654,0.2584681483042706
0,13,45,5.0,14.031571544199888,0.49864447723339733
0,17,41,9.0,18.78416886636191,0.3674420847340529
0,19,36,14.0,21.92743715074792,0.3028190247267968
0,28,61,11.0,30.256941352357476,0.23418941262179635
0,10,62,12.0,13.080137613954985,0.45351561115002464
0,20,71,21.0,25.046406927940783,0.24534391562807015
0,7,52,2.0,7.464080653369174,0.9043227873413638
0,10,68,18.0,15.720687007888682,0.3176837118199129
0,14,55,5.0,15.05498256392215,0.46730053223534024
1,14,68,18.0,18.78776197422141,0.30686081917077107
0,10,70,20.0,16.710774967068403,0.2814322230841747
0,11,33,17.0,15.984523765192382,0.33596709169430355
0,13,41,9.0,14.85075755643462,0.4494261620364326
0,5,71,21.0,14.624807691043326,0.1893838336131508
0,13,42,8.0,14.606933285258751,0.46338573138626593
0,8,40,10.0,10.621205204683694,0.5539129060969811
0,2,27,23.0,15.096771177970473,0.07153641132308428
0,28,61,11.0,30.256941352357476,0.23418941262179635
0,12,35,15.0,15.93180780702554,0.3663043742089903
0,7,68,18.0,13.817108959547216,0.29428099981910055
0,9,33,17.0,14.53977303811858,0.3360930094197185
0,28,44,6.0,29.65754541427864,0.24352688777515585
0,20,57,7.0,21.48726366943916,0.33032684948266916
0,28,66,16.0,31.185252925060585,0.22072390870195313
0,11,33,17.0,15.984523765192382,0.33596709169430355
0,21,66,16.0,24.379550857224586,0.2709888852947542
0,24,48,2.0,25.233509466580347,0.28771963983932014
0,7,69,19.0,14.37167352815948,0.27166474021544557
0,8,68,18.0,14.403124660989365,0.3068516613729326
0,25,40,10.0,27.04279016669693,0.26151962090499054
0,26,68,18.0,29.70151511286924,0.2260854287772388
0,19,49,1.0,19.960586163737776,0.3625178205706539
1,7,48,2.0,7.464080653369174,0.9043227873413638
1,13,48,2.0,13.711765021323842,0.5197369931737656
0,14,30,20.0,19.623710148695125,0.2817923532519773
0,18,32,18.0,22.228360263411243,0.280229343638815
0,18,54,4.0,19.077997798511245,0.37587054692651123
0,16,52,2.0,16.85022255045909,0.426645316659641
0,5,31,19.0,13.419575254083117,0.22658931818991998
0,16,29,21.0,21.646304534492717,0.2638775631713452
0,6,59,9.0,8.59723792854426,0.651159162376933
0,16,44,6.0,17.24673882216577,0.40856918354554417
0,11,51,1.0,11.568275584545868,0.612092356355344
0,29,60,10.0,31.136032181381108,0.22904747767244932
0,29,57,7.0,30.788065869748948,0.2341398698685023
0,31,61,11.0,33.32604086896612,0.21383255091155703
0,24,39,11.0,26.19470366314534,0.26761029998214175
1,13,62,12.0,15.721402609182173,0.40392351097823914
0,19,53,3.0,20.04507420789457,0.3596291964810334
0,7,49,1.0,7.378685519792803,0.9190449283339781
0,27,74,24.0,32.35865417473354,0.19812530892869226
0,18,29,21.0,23.313783476733242,0.2552731975395584
1,6,47,3.0,6.594884381094182,0.9925712015286787
0,12,23,27.0,21.604686991484048,0.20069901553955638
0,12,68,18.0,17.19447585708852,0.3158311044591509
0,24,34,16.0,27.26169473822198,0.2475728667132947
0,28,28,22.0,32.69327147900619,0.2011435031488508
0,12,58,8.0,13.63084736911099,0.4912343711700846
1,12,51,1.0,12.616754733290174,0.5640811317617371
0,27,71,21.0,31.464980533920563,0.20936972062032283
0,6,37,13.0,10.540042694410682,0.44102340262668716
1,5,53,3.0,5.600446410778341,1.1334130108600122
0,13,40,10.0,15.11861435449691,0.4347254180747608
0,10,48,2.0,10.580170130957253,0.662397068973353
1,9,53,3.0,9.649093221645233,0.7147531635553958
0,12,63,13.0,15.17110740849197,0.40228502943306477
1,2,45,5.0,3.8694314827891705,1.468571286280629
0,11,49,1.0,11.568275584545868,0.612092356355344
0,25,24,26.0,31.219745354502813,0.19729014895433764
0,11,62,12.0,13.93709080116794,0.43731158474742216
0,24,33,17.0,27.516222487834334,0.2431141328477867
0,15,28,22.0,21.27328136419015,0.25673243195727585
0,6,38,12.0,10.026464980241043,0.48677393708455463
0,11,56,6.0,12.190672663967318,0.5587877543959542
1,12,40,10.0,14.177799547179385,0.4569083224019795
0,10,67,17.0,15.243113199081087,0.33759032764216496
0,15,60,10.0,17.038559211388737,0.39450787483769706
1,4,49,1.0,4.25,1.4201477008546248
0,9,67,17.0,14.53977303811858,0.3360930094197185
0,25,53,3.0,26.322328924318228,0.27559787233217653
0,13,32,18.0,17.97811169172113,0.3119750682558491
0,6,50,0.0,6.3,1.0525922912360763
1,10,47,3.0,10.679536506796538,0.6521383456057817
0,10,28,22.0,17.740913167027227,0.24973250444438694
0,25,20,30.0,32.700344034887465,0.1800048575370551
0,25,53,3.0,26.322328924318228,0.27559787233217653
0,5,31,19.0,13.419575254083117,0.22658931818991998
1,6,41,9.0,8.59723792854426,0.651159162376933
0,13,67,17.0,17.562032911938186,0.32654703564538545
1,23,54,4.0,24.28955536851179,0.297495169973793
0,13,76,26.0,21.724007457188925,0.21455222164946441
0,27,52,2.0,28.379790344539195,0.2562565405951368
0,22,59,9.0,23.829236244579892,0.2960190429979611
0,22,71,21.0,26.83155791227934,0.23490672102192373
0,11,44,6.0,12.190672663967318,0.5587877543959542
0,23,68,18.0,26.834911961845524,0.2451102032785123
0,10,23,27.0,20.451222457349584,0.1876122040957042
0,18,47,3.0,19.000328944520934,0.3787722941698328
0,26,55,5.0,27.492771777323583,0.26292409848912873
0,8,31,19.0,14.935946571945147,0.2852409034330836
0,6,49,1.0,6.333442981506978,1.045705620550453
1,3,66,16.0,10.866577197995698,0.2167952219106215
1,10,39,11.0,12.703247616259395,0.4790511315471671
0,10,60,10.0,12.349089035228468,0.504787111082435
0,4,65,15.0,10.616143367532297,0.30022768467042926
0,24,68,18.0,27.783628272779637,0.2385540980304433
0,5,60,10.0,8.355387483534201,0.5979823340415903
0,21,31,19.0,25.27300931824305,0.25260026044017875
0,20,38,12.0,22.401785643113364,0.3049000780893932
0,13,36,14.0,16.40525830336115,0.372468920683269
0,23,67,17.0,26.557955493599277,0.25013488256510324
0,24,37,13.0,26.578986060419986,0.26013285640998235
1,13,67,17.0,17.562032911938186,0.32654703564538545
0,9,63,13.0,12.676947582127173,0.43901933687539196
0,8,35,15.0,12.86944054728099,0.3838839963626258
0,17,46,4.0,18.038361899019545,0.3966126372830685
1,6,30,20.0,14.446106741956465,0.23188804892968712
0,20,72,22.0,25.40649523251879,0.23856049115996103
0,20,28,22.0,25.40649523251879,0.23856049115996103
0,30,31,19.0,33.834486844047156,0.20105129384519793
0,28,73,23.0,32.982760648557,0.1976770968508856
0,32,22,28.0,38.21256337907731,0.16838696760823
0,20,26,24.0,26.16027522790997,0.22521634946408495
0,18,35,15.0,21.266699320769078,0.30537177937400134
0,20,70,20.0,24.698178070456937,0.25217326733637657
0,3,29,21.0,14.00874726733265,0.12544164251742995
0,18,61,11.0,20.207238801973908,0.33694567230348166
0,13,37,13.0,16.05381574579701,0.3881962225284794
0,17,46,4.0,18.038361899019545,0.3966126372830685
0,16,27,23.0,22.488719394398604,0.24476698863903373
0,7,30,20.0,14.933937859787685,0.2512332492285382
0,6,39,11.0,9.529559276272959,0.5372398447113629
0,13,34,16.0,17.160492417177313,0.34153966032468785
0,11,72,22.0,18.381852463775246,0.2548783522683089
0,9,63,13.0,12.676947582127173,0.43901933687539196
0,26,55,5.0,27.492771777323583,0.26292409848912873
0,18,32,18.0,22.228360263411243,0.280229343638815
0,17,56,6.0,18.271083711701394,0.38717981884058367
0,13,49,1.0,13.665467427058616,0.5228832076788991
0,22,41,9.0,23.829236244579892,0.2960190429979611
0,12,33,17.0,16.758952831248138,0.33206626567067177
0,24,62,12.0,26.37953752437673,0.26397568086184464
0,14,41,9.0,15.821267332296738,0.42632836199012014
0,14,33,17.0,18.390010875472587,0.31991607427082147
0,24,49,1.0,25.208381542653626,0.2882739729481942
0,13,66,16.0,17.160492417177313,0.34153966032468785
0,17,66,16.0,20.658714868064763,0.3061401026557032
0,12,53,3.0,12.75,0.5537770359226951
0,23,63,13.0,25.585640504001457,0.26900391356748554
0,10,55,5.0,10.991473968490304,0.6210728310993445
0,12,34,16.0,16.33768649472746,0.34891490595427527
0,14,65,15.0,17.639515299463305,0.34677853070576053
0,25,47,3.0,26.322328924318228,0.27559787233217653
0,10,74,24.0,18.80452073305778,0.22218647880062012
1,20,62,12.0,22.401785643113364,0.3049000780893932
0,28,44,6.0,29.65754541427864,0.24352688777515585
1,9,71,21.0,16.60195771588399,0.2579165948692716
0,17,63,13.0,19.749050610092628,0.3339324098792254
0,6,70,20.0,14.446106741956465,0.23188804892968712
0,53,56,6.0,55.786490300071755,0.130709851688839
0,10,63,13.0,13.477852202780678,0.4284956183822145
0,13,62,12.0,15.721402609182173,0.40392351097823914
0,10,38,12.0,13.080137613954985,0.45351561115002464
0,24,43,7.0,25.607469613376484,0.27964677433052354
0,8,51,1.0,8.425111275229545,0.8181481818662021
0,19,39,11.0,21.19256945252274,0.32338320072692645
0,10,63,13.0,13.477852202780678,0.4284956183822145
0,24,40,10.0,26.024795868555817,0.2710152135563174
0,19,36,14.0,21.92743715074792,0.3028190247267968
0,15,39,11.0,17.296965051707772,0.3834416628956415
0,29,66,16.0,32.177049274288656,0.2147401187931269
1,8,40,10.0,10.621205204683694,0.5539129060969811
0,6,69,19.0,13.864072273325755,0.2523954192191739
0,19,60,10.0,20.98219483276237,0.3296328129599388
0,20,44,6.0,21.359073013593076,0.33412750668460783
0,2,68,18.0,11.886967653695368,0.11960982908894272
0,19,33,17.0,22.805810663074443,0.280596899650947
0,4,42,8.0,6.684309986827362,0.7766862454976036
0,17,45,5.0,18.14345612059621,0.39231452383640797
0,10,26,24.0,18.80452073305778,0.22218647880062012
0,14,36,14.0,17.288724649319857,0.3604273826581395
0,12,45,5.0,13.012397934277908,0.5341519416725077
0,24,56,6.0,25.5,0.28193327288425424
0,14,38,12.0,16.641213898030394,0.3876504547249745
0,23,57,7.0,24.57488555415874,0.2908650574235321
0,12,29,21.0,18.57639631360184,0.2712176259591417
1,1,51,1.0,1.2349089035228469,2.5669895830421865
0,55,33,17.0,58.79766151812502,0.12214108996103569
0,24,57,7.0,25.607469613376484,0.27964677433052354
0,8,56,6.0,9.26120942425988,0.7042514439477466
0,12,31,19.0,17.64319982316133,0.30025973949935153
0,28,26,24.0,33.28242779606079,0.19418035260883254
0,21,54,4.0,22.20275883758593,0.3246572898667033
0,8,68,18.0,14.403124660989365,0.3068516613729326
1,7,36,14.0,11.697542476947882,0.41103848550828037
1,21,61,11.0,23.180271784429102,0.2988423003378373
0,22,29,21.0,26.83155791227934,0.23490672102192373
0,17,39,11.0,19.228754509848006,0.3514461627636958
0,18,45,5.0,19.17739554788397,0.3722014026013878
0,24,50,0.0,25.2,0.28845921237714006
0,4,61,11.0,8.292315719990405,0.5068860882826424
1,7,50,0.0,7.35,0.9240272470538008
0,27,58,8.0,28.822950924567042,0.2486373002536444
0,17,69,19.0,21.705874780805313,0.2780501185162574
0,13,59,9.0,14.85075755643462,0.4494261620364326
0,12,34,16.0,16.33768649472746,0.34891490595427527
0,13,37,13.0,16.05381574579701,0.3881962225284794
0,14,58,8.0,15.592626462530292,0.4380367459389602
0,22,61,11.0,24.181242730678672,0.2877448652568952
0,27,67,17.0,30.42737254512785,0.22363466996702205
0,9,59,9.0,11.114180131705622,0.5608366482848695
0,9,41,9.0,11.114180131705622,0.5608366482848695
0,7,38,12.0,10.71739240673775,0.4875473980128381
1,14,47,3.0,14.82877270713932,0.4803789265972236
0,4,70,20.0,13.661625086350451,0.17563183941533048
0,13,59,9.0,14.85075755643462,0.4494261620364326
0,6,65,15.0,11.608294448367513,0.3631497317011639
0,21,43,7.0,22.514550850505547,0.3160918009429641
1,11,53,3.0,11.713453803212783,0.5991380823077989
0,23,64,14.0,25.807605468156087,0.2645200348901634
0,13,40,10.0,15.11861435449691,0.4347254180747608
0,15,9,41.0,30.95617870474326,0.12141413667610158
0,22,42,8.0,23.678048906107108,0.29967705742481254
0,34,43,7.0,35.98878297469922,0.20111697474527562
0,26,18,32.0,34.320984834354626,0.16994638605673484
0,29,45,5.0,30.62294891090667,0.2366139879085317
0,12,53,3.0,12.75,0.5537770359226951
0,13,59,9.0,14.85075755643462,0.4494261620364326
